model,layer,expert_i,expert_j,comparison,category,same_group_a0,same_group_a05,same_group_a1,hc_mean_l2,hc_mean_rel_l2,coactivation_rate,routing_jaccard,active_union_rel_l2,corouted_rel_l2,num_union_tokens,num_corouted_tokens
qwen,0,8,24,0_vs_05,shared_0_05,True,True,True,0.23634664714336395,1.3104075193405151,0.001708984375,0.011970927746900385,1.4556111632987647,nan,2339,28
qwen,0,8,26,05_vs_1,routing_only,False,False,True,0.4667899012565613,1.3717471361160278,0.00250244140625,0.0176268271711092,1.4961333557745555,1.5369814198191574,2326,41
qwen,0,8,27,0_vs_05,hc_only,True,False,False,0.2513388693332672,1.2473275661468506,0.00286865234375,0.021799628942486084,1.4500861055112284,1.3740183520824352,2156,47
qwen,0,8,28,05_vs_1,shared_05_1,False,True,True,0.3438595235347748,1.2849408388137817,0.00189208984375,0.012365376944555246,1.477690743125669,nan,2507,31
qwen,0,8,28,0_vs_05,hybrid_only_vs_hc,False,True,True,0.3438595235347748,1.2849408388137817,0.00189208984375,0.012365376944555246,1.477690743125669,nan,2507,31
qwen,0,8,29,05_vs_1,hybrid_only_vs_routing,True,True,False,0.24509648978710175,1.37730073928833,0.00347900390625,0.02464332036316472,1.4529187263887886,1.4029227097829182,2313,57
qwen,0,8,29,0_vs_05,shared_0_05,True,True,False,0.24509648978710175,1.37730073928833,0.00347900390625,0.02464332036316472,1.4529187263887886,1.4029227097829182,2313,57
qwen,0,8,30,05_vs_1,hybrid_only_vs_routing,True,True,False,0.2401505708694458,1.2921231985092163,0.0045166015625,0.03272888102609465,1.4512870228432913,1.4342333110603127,2261,74
qwen,0,8,30,0_vs_05,shared_0_05,True,True,False,0.2401505708694458,1.2921231985092163,0.0045166015625,0.03272888102609465,1.4512870228432913,1.4342333110603127,2261,74
qwen,0,8,31,05_vs_1,routing_only,False,False,True,0.5053494572639465,1.4174171686172485,0.00634765625,0.045021645021645025,1.5061356821101466,1.5251591836030667,2310,104
qwen,0,8,32,0_vs_05,hc_only,True,False,False,0.31185299158096313,1.2238558530807495,0.0010986328125,0.007547169811320755,1.4608629118721441,nan,2385,18
qwen,0,8,34,05_vs_1,shared_05_1,False,True,True,0.33421966433525085,1.2414636611938477,0.00048828125,0.0033126293995859213,1.4640705697037912,nan,2415,8
qwen,0,8,34,0_vs_05,hybrid_only_vs_hc,False,True,True,0.33421966433525085,1.2414636611938477,0.00048828125,0.0033126293995859213,1.4640705697037912,nan,2415,8
qwen,0,8,35,05_vs_1,shared_05_1,True,True,True,0.23791278898715973,1.3041189908981323,0.00506591796875,0.03490328006728343,1.443549427292345,1.4175781471183502,2378,83
qwen,0,8,35,0_vs_05,shared_0_05,True,True,True,0.23791278898715973,1.3041189908981323,0.00506591796875,0.03490328006728343,1.443549427292345,1.4175781471183502,2378,83
qwen,0,8,37,05_vs_1,routing_only,False,False,True,0.8172976970672607,1.5835071802139282,0.000244140625,0.0016590626296142678,1.5767009949496256,nan,2411,4
qwen,0,8,38,05_vs_1,shared_05_1,False,True,True,0.33188095688819885,1.3219997882843018,0.00103759765625,0.006724683544303798,1.4786138145983974,nan,2528,17
qwen,0,8,38,0_vs_05,hybrid_only_vs_hc,False,True,True,0.33188095688819885,1.3219997882843018,0.00103759765625,0.006724683544303798,1.4786138145983974,nan,2528,17
qwen,0,8,40,05_vs_1,routing_only,False,False,True,0.42896220088005066,1.3487087488174438,0.00152587890625,0.010080645161290322,1.4834570792413526,nan,2480,25
qwen,0,8,42,05_vs_1,shared_05_1,False,True,True,0.4309765696525574,1.3518177270889282,0.03582763671875,0.31190223166843783,1.425493617113541,1.3736394302605364,1882,587
qwen,0,8,42,0_vs_05,hybrid_only_vs_hc,False,True,True,0.4309765696525574,1.3518177270889282,0.03582763671875,0.31190223166843783,1.425493617113541,1.3736394302605364,1882,587
qwen,0,8,44,05_vs_1,shared_05_1,True,True,True,0.24408282339572906,1.353212833404541,0.01007080078125,0.08168316831683169,1.4391594936351966,1.4282625061092955,2020,165
qwen,0,8,44,0_vs_05,shared_0_05,True,True,True,0.24408282339572906,1.353212833404541,0.01007080078125,0.08168316831683169,1.4391594936351966,1.4282625061092955,2020,165
qwen,0,8,46,05_vs_1,shared_05_1,False,True,True,0.47128158807754517,1.3512324094772339,0.03582763671875,0.321996708721887,1.391554792700269,1.2990235025269412,1823,587
qwen,0,8,46,0_vs_05,hybrid_only_vs_hc,False,True,True,0.47128158807754517,1.3512324094772339,0.03582763671875,0.321996708721887,1.391554792700269,1.2990235025269412,1823,587
qwen,0,8,47,05_vs_1,shared_05_1,True,True,True,0.2722131907939911,1.268275499343872,0.00018310546875,0.0013026487190620929,1.4567960593372233,nan,2303,3
qwen,0,8,47,0_vs_05,shared_0_05,True,True,True,0.2722131907939911,1.268275499343872,0.00018310546875,0.0013026487190620929,1.4567960593372233,nan,2303,3
qwen,0,8,48,0_vs_05,hc_only,True,False,False,0.2527387738227844,1.2822861671447754,0.00128173828125,0.010130246020260492,1.456908734593481,nan,2073,21
qwen,0,8,49,05_vs_1,shared_05_1,True,True,True,0.29653042554855347,1.3205516338348389,0.00384521484375,0.024324324324324326,1.467426078752201,1.4569041482985965,2590,63
qwen,0,8,49,0_vs_05,shared_0_05,True,True,True,0.29653042554855347,1.3205516338348389,0.00384521484375,0.024324324324324326,1.467426078752201,1.4569041482985965,2590,63
qwen,0,8,50,05_vs_1,shared_05_1,False,True,True,0.36357811093330383,1.267086386680603,0.00128173828125,0.008206330597889801,1.4813010669304272,nan,2559,21
qwen,0,8,50,0_vs_05,hybrid_only_vs_hc,False,True,True,0.36357811093330383,1.267086386680603,0.00128173828125,0.008206330597889801,1.4813010669304272,nan,2559,21
qwen,0,8,51,05_vs_1,shared_05_1,False,True,True,0.37334734201431274,1.2566438913345337,0.00665283203125,0.048660714285714286,1.4574313368116105,1.4224746511616837,2240,109
qwen,0,8,51,0_vs_05,hybrid_only_vs_hc,False,True,True,0.37334734201431274,1.2566438913345337,0.00665283203125,0.048660714285714286,1.4574313368116105,1.4224746511616837,2240,109
qwen,0,8,52,05_vs_1,hybrid_only_vs_routing,True,True,False,0.2427755743265152,1.302019476890564,0.00091552734375,0.006524575902566333,1.448040035923132,nan,2299,15
qwen,0,8,52,0_vs_05,shared_0_05,True,True,False,0.2427755743265152,1.302019476890564,0.00091552734375,0.006524575902566333,1.448040035923132,nan,2299,15
qwen,0,8,53,0_vs_05,hc_only,True,False,False,0.27957093715667725,1.2521495819091797,0.0013427734375,0.009687362395420519,1.4567593616937446,nan,2271,22
qwen,0,8,54,05_vs_1,shared_05_1,True,True,True,0.24500563740730286,1.2847886085510254,0.00128173828125,0.00922266139657444,1.4602464329112659,nan,2277,21
qwen,0,8,54,0_vs_05,shared_0_05,True,True,True,0.24500563740730286,1.2847886085510254,0.00128173828125,0.00922266139657444,1.4602464329112659,nan,2277,21
qwen,0,8,55,0_vs_05,hc_only,True,False,False,0.30676013231277466,1.285405158996582,0.001708984375,0.012400354295837024,1.4658650671939495,nan,2258,28
qwen,0,8,56,05_vs_1,hybrid_only_vs_routing,True,True,False,0.2716744542121887,1.247782826423645,0.00079345703125,0.005482918599746942,1.484438763847335,nan,2371,13
qwen,0,8,56,0_vs_05,shared_0_05,True,True,False,0.2716744542121887,1.247782826423645,0.00079345703125,0.005482918599746942,1.484438763847335,nan,2371,13
qwen,0,8,57,0_vs_05,hc_only,True,False,False,0.2435113489627838,1.2435311079025269,0.00115966796875,0.008755760368663594,1.4588039207019015,nan,2170,19
qwen,0,8,58,05_vs_1,routing_only,False,False,True,0.36966848373413086,1.3033019304275513,0.01129150390625,0.0853321033210332,1.424091942415906,1.3449657594835436,2168,185
qwen,0,8,59,05_vs_1,routing_only,False,False,True,0.6562536954879761,1.495378851890564,0.00189208984375,0.01287375415282392,1.5224636480261717,nan,2408,31
qwen,0,9,10,05_vs_1,routing_only,False,False,True,0.5921534299850464,1.4180885553359985,0.0010986328125,0.009841443411700382,1.4480341540587411,nan,1829,18
qwen,0,9,12,05_vs_1,routing_only,False,False,True,0.5439945459365845,1.5594897270202637,0.0029296875,0.025078369905956112,1.4668699392081552,1.4638655483722687,1914,48
qwen,0,9,14,05_vs_1,routing_only,False,False,True,0.5711509585380554,1.4166412353515625,0.0020751953125,0.01803713527851459,1.439321549058909,1.4694100232685314,1885,34
qwen,0,9,15,05_vs_1,routing_only,False,False,True,0.5428038239479065,1.5895216464996338,0.00079345703125,0.006639427987742594,1.4588371343583446,nan,1958,13
qwen,0,9,18,05_vs_1,routing_only,False,False,True,0.7600241303443909,1.2723872661590576,0.029296875,0.3511338697878566,1.3313727141647507,1.2698107061286767,1367,480
qwen,0,9,20,05_vs_1,routing_only,False,False,True,0.5730035901069641,1.4589369297027588,0.000244140625,0.00210637177461822,1.449029532277377,nan,1899,4
qwen,0,9,24,05_vs_1,routing_only,False,False,True,0.5463895201683044,1.6409294605255127,0.00152587890625,0.013557483731019523,1.473881797780184,nan,1844,25
qwen,0,9,26,05_vs_1,routing_only,False,False,True,0.6577833294868469,1.3345085382461548,0.00390625,0.03545706371191136,1.444442069563509,1.3977040797472,1805,64
qwen,0,9,28,05_vs_1,routing_only,False,False,True,0.576617419719696,1.3721741437911987,0.00433349609375,0.03605891315388522,1.4371189380915048,1.3890908150605752,1969,71
qwen,0,9,31,05_vs_1,routing_only,False,False,True,0.6704311370849609,1.3167839050292969,0.00762939453125,0.06979341150195421,1.4111263609544848,1.38762024974823,1791,125
qwen,0,9,34,05_vs_1,routing_only,False,False,True,0.5866693258285522,1.39077627658844,0.00482177734375,0.04279523293607801,1.4319698358537833,1.3416344214089309,1846,79
qwen,0,9,35,05_vs_1,routing_only,False,False,True,0.5413375496864319,1.615709662437439,0.00152587890625,0.012899896800825593,1.472601287997298,nan,1938,25
qwen,0,9,37,05_vs_1,routing_only,False,False,True,0.9401573538780212,1.4058516025543213,0.000732421875,0.006299212598425197,1.552592818693226,nan,1905,12
qwen,0,9,38,05_vs_1,routing_only,False,False,True,0.5766345858573914,1.4285187721252441,0.01007080078125,0.08767268862911796,1.4024086571145133,1.383031009905266,1882,165
qwen,0,9,40,05_vs_1,routing_only,False,False,True,0.653350293636322,1.3881328105926514,0.00018310546875,0.0014970059880239522,1.458212613583563,nan,2004,3
qwen,0,9,42,05_vs_1,routing_only,False,False,True,0.6600189805030823,1.4000446796417236,0.0013427734375,0.011287839917906618,1.429899871379917,nan,1949,22
qwen,0,9,44,05_vs_1,routing_only,False,False,True,0.5486617088317871,1.647695541381836,0.0025634765625,0.02553191489361702,1.4707274897120282,1.476230453877222,1645,42
qwen,0,9,46,05_vs_1,routing_only,False,False,True,0.6480194926261902,1.2924368381500244,0.00262451171875,0.023006955591225255,1.428416745301681,1.367022763851077,1869,43
qwen,0,9,47,05_vs_1,routing_only,False,False,True,0.5556071400642395,1.5128977298736572,0.00030517578125,0.0027731558513588465,1.4458594816761154,nan,1803,5
qwen,0,9,49,05_vs_1,routing_only,False,False,True,0.5547402501106262,1.4708163738250732,0.00244140625,0.018912529550827423,1.4420833731937635,1.4320706188678742,2115,40
qwen,0,9,50,05_vs_1,routing_only,False,False,True,0.5982952117919922,1.361139178276062,0.005126953125,0.042042042042042045,1.437400506184743,1.3780203447455452,1998,84
qwen,0,9,51,05_vs_1,routing_only,False,False,True,0.6094029545783997,1.3550922870635986,0.0025634765625,0.02321724709784411,1.4484760119415503,1.4447294473648071,1809,42
qwen,0,9,54,05_vs_1,routing_only,False,False,True,0.5500028133392334,1.6020509004592896,0.00042724609375,0.0039040713887339654,1.4550094022075357,nan,1793,7
qwen,0,9,58,05_vs_1,routing_only,False,False,True,0.6057928800582886,1.3886228799819946,0.0,0.0,1.4387113900197483,nan,1855,0
qwen,0,9,59,05_vs_1,routing_only,False,False,True,0.7859998345375061,1.3288944959640503,0.0093994140625,0.08617795187465026,1.4275441020310224,1.3585657245152956,1787,154
qwen,0,10,11,05_vs_1,hybrid_only_vs_routing,False,True,False,0.3217836916446686,1.2230303287506104,0.00115966796875,0.008911819887429643,1.4473816659616037,nan,2132,19
qwen,0,10,11,0_vs_05,hybrid_only_vs_hc,False,True,False,0.3217836916446686,1.2230303287506104,0.00115966796875,0.008911819887429643,1.4473816659616037,nan,2132,19
qwen,0,10,12,05_vs_1,shared_05_1,False,True,True,0.31734439730644226,1.3909707069396973,0.00360107421875,0.026175687666370896,1.4694769344397531,1.5051345804990348,2254,59
qwen,0,10,12,0_vs_05,hybrid_only_vs_hc,False,True,True,0.31734439730644226,1.3909707069396973,0.00360107421875,0.026175687666370896,1.4694769344397531,1.5051345804990348,2254,59
qwen,0,10,13,05_vs_1,hybrid_only_vs_routing,False,True,False,0.3022483289241791,1.5279375314712524,0.00048828125,0.003883495145631068,1.480623216767913,nan,2060,8
qwen,0,10,13,0_vs_05,hybrid_only_vs_hc,False,True,False,0.3022483289241791,1.5279375314712524,0.00048828125,0.003883495145631068,1.480623216767913,nan,2060,8
qwen,0,10,14,05_vs_1,shared_05_1,False,True,True,0.34874409437179565,1.2345356941223145,0.00115966796875,0.008440693025322079,1.4713859498792095,nan,2251,19
qwen,0,10,14,0_vs_05,hybrid_only_vs_hc,False,True,True,0.34874409437179565,1.2345356941223145,0.00115966796875,0.008440693025322079,1.4713859498792095,nan,2251,19
qwen,0,10,15,05_vs_1,shared_05_1,False,True,True,0.27778562903404236,1.2580515146255493,0.0159912109375,0.12718446601941746,1.4362787566138702,1.4200894168315044,2060,262
qwen,0,10,15,0_vs_05,hybrid_only_vs_hc,False,True,True,0.27778562903404236,1.2580515146255493,0.0159912109375,0.12718446601941746,1.4362787566138702,1.4200894168315044,2060,262
qwen,0,10,16,05_vs_1,hybrid_only_vs_routing,False,True,False,0.29200711846351624,1.41838800907135,0.0023193359375,0.018877297565822158,1.4673695888794067,1.4465740605404502,2013,38
qwen,0,10,16,0_vs_05,hybrid_only_vs_hc,False,True,False,0.29200711846351624,1.41838800907135,0.0023193359375,0.018877297565822158,1.4673695888794067,1.4465740605404502,2013,38
qwen,0,10,18,05_vs_1,routing_only,False,False,True,0.6936445832252502,1.455283284187317,0.00054931640625,0.004111466423024212,1.4594303451754176,nan,2189,9
qwen,0,10,20,05_vs_1,shared_05_1,False,True,True,0.3376120626926422,1.240893840789795,0.00897216796875,0.06976744186046512,1.4148669652481696,1.36087150395322,2107,147
qwen,0,10,20,0_vs_05,hybrid_only_vs_hc,False,True,True,0.3376120626926422,1.240893840789795,0.00897216796875,0.06976744186046512,1.4148669652481696,1.36087150395322,2107,147
qwen,0,10,23,05_vs_1,hybrid_only_vs_routing,False,True,False,0.3074873387813568,1.224623203277588,0.0010986328125,0.007792207792207792,1.4348995532824365,nan,2310,18
qwen,0,10,23,0_vs_05,hybrid_only_vs_hc,False,True,False,0.3074873387813568,1.224623203277588,0.0010986328125,0.007792207792207792,1.4348995532824365,nan,2310,18
qwen,0,10,24,05_vs_1,shared_05_1,False,True,True,0.2914584279060364,1.3729057312011719,0.00042724609375,0.0031631269769543608,1.475601706955156,nan,2213,7
qwen,0,10,24,0_vs_05,hybrid_only_vs_hc,False,True,True,0.2914584279060364,1.3729057312011719,0.00042724609375,0.0031631269769543608,1.475601706955156,nan,2213,7
qwen,0,10,26,05_vs_1,routing_only,False,False,True,0.47542986273765564,1.2772800922393799,0.0028076171875,0.021159153633854646,1.4536497437197238,1.4392860868702764,2174,46
qwen,0,10,28,05_vs_1,shared_05_1,False,True,True,0.36821070313453674,1.2292571067810059,0.0062255859375,0.04456094364351245,1.4205299625755032,1.3791978172227448,2289,102
qwen,0,10,28,0_vs_05,hybrid_only_vs_hc,False,True,True,0.36821070313453674,1.2292571067810059,0.0062255859375,0.04456094364351245,1.4205299625755032,1.3791978172227448,2289,102
qwen,0,10,29,05_vs_1,hybrid_only_vs_routing,False,True,False,0.30172714591026306,1.4375752210617065,0.0023193359375,0.017391304347826087,1.476384180579633,1.4964009993954708,2185,38
qwen,0,10,29,0_vs_05,hybrid_only_vs_hc,False,True,False,0.30172714591026306,1.4375752210617065,0.0023193359375,0.017391304347826087,1.476384180579633,1.4964009993954708,2185,38
qwen,0,10,30,05_vs_1,hybrid_only_vs_routing,False,True,False,0.29925537109375,1.3740593194961548,0.00042724609375,0.0032095369096744614,1.4607584361688963,nan,2181,7
qwen,0,10,30,0_vs_05,hybrid_only_vs_hc,False,True,False,0.29925537109375,1.3740593194961548,0.00042724609375,0.0032095369096744614,1.4607584361688963,nan,2181,7
qwen,0,10,31,05_vs_1,routing_only,False,False,True,0.5246192812919617,1.3505092859268188,0.00201416015625,0.01477170993733214,1.459056558412639,1.4908871072711367,2234,33
qwen,0,10,34,05_vs_1,shared_05_1,False,True,True,0.3227233290672302,1.0716501474380493,0.02630615234375,0.23360433604336042,1.3509987729028634,1.264531212173869,1845,431
qwen,0,10,34,0_vs_05,hybrid_only_vs_hc,False,True,True,0.3227233290672302,1.0716501474380493,0.02630615234375,0.23360433604336042,1.3509987729028634,1.264531212173869,1845,431
qwen,0,10,35,05_vs_1,shared_05_1,False,True,True,0.2886950373649597,1.3467530012130737,0.0013427734375,0.009598603839441536,1.4736501598441372,nan,2292,22
qwen,0,10,35,0_vs_05,hybrid_only_vs_hc,False,True,True,0.2886950373649597,1.3467530012130737,0.0013427734375,0.009598603839441536,1.4736501598441372,nan,2292,22
qwen,0,10,37,05_vs_1,routing_only,False,False,True,0.8295466899871826,1.513596534729004,0.02398681640625,0.2096,1.5068716453552247,1.3854157327088994,1875,393
qwen,0,10,38,05_vs_1,shared_05_1,False,True,True,0.375203400850296,1.3259168863296509,0.00140380859375,0.00968421052631579,1.4554962001599763,nan,2375,23
qwen,0,10,38,0_vs_05,hybrid_only_vs_hc,False,True,True,0.375203400850296,1.3259168863296509,0.00140380859375,0.00968421052631579,1.4554962001599763,nan,2375,23
qwen,0,10,40,05_vs_1,routing_only,False,False,True,0.456638365983963,1.3047336339950562,0.00201416015625,0.014193548387096775,1.4439122081059281,1.4417339491121697,2325,33
qwen,0,10,42,05_vs_1,shared_05_1,False,True,True,0.4634462594985962,1.3213213682174683,0.00299072265625,0.02155741311042675,1.4392429843538403,1.407926936538852,2273,49
qwen,0,10,42,0_vs_05,hybrid_only_vs_hc,False,True,True,0.4634462594985962,1.3213213682174683,0.00299072265625,0.02155741311042675,1.4392429843538403,1.407926936538852,2273,49
qwen,0,10,44,05_vs_1,shared_05_1,False,True,True,0.305580198764801,1.4393467903137207,0.000732421875,0.005923000987166831,1.4807916398344954,nan,2026,12
qwen,0,10,44,0_vs_05,hybrid_only_vs_hc,False,True,True,0.305580198764801,1.4393467903137207,0.000732421875,0.005923000987166831,1.4807916398344954,nan,2026,12
qwen,0,10,46,05_vs_1,shared_05_1,False,True,True,0.48685550689697266,1.2788059711456299,0.00103759765625,0.007569011576135352,1.4253410465040062,nan,2246,17
qwen,0,10,46,0_vs_05,hybrid_only_vs_hc,False,True,True,0.48685550689697266,1.2788059711456299,0.00103759765625,0.007569011576135352,1.4253410465040062,nan,2246,17
qwen,0,10,47,05_vs_1,shared_05_1,False,True,True,0.30200812220573425,1.2248647212982178,0.01580810546875,0.13631578947368422,1.4250171633770592,1.3473670648331808,1900,259
qwen,0,10,47,0_vs_05,hybrid_only_vs_hc,False,True,True,0.30200812220573425,1.2248647212982178,0.01580810546875,0.13631578947368422,1.4250171633770592,1.3473670648331808,1900,259
qwen,0,10,49,05_vs_1,shared_05_1,False,True,True,0.34002476930618286,1.3257238864898682,0.0029296875,0.01952807160292921,1.4422841894616918,1.448552556335926,2458,48
qwen,0,10,49,0_vs_05,hybrid_only_vs_hc,False,True,True,0.34002476930618286,1.3257238864898682,0.0029296875,0.01952807160292921,1.4422841894616918,1.448552556335926,2458,48
qwen,0,10,50,05_vs_1,shared_05_1,False,True,True,0.37517333030700684,1.1765632629394531,0.01776123046875,0.13585434173669467,1.3889599558797314,1.2819888444290948,2142,291
qwen,0,10,50,0_vs_05,hybrid_only_vs_hc,False,True,True,0.37517333030700684,1.1765632629394531,0.01776123046875,0.13585434173669467,1.3889599558797314,1.2819888444290948,2142,291
qwen,0,10,51,05_vs_1,shared_05_1,False,True,True,0.3991186022758484,1.2130132913589478,0.0048828125,0.03770028275212064,1.4325133617142256,1.43174359947443,2122,80
qwen,0,10,51,0_vs_05,hybrid_only_vs_hc,False,True,True,0.3991186022758484,1.2130132913589478,0.0048828125,0.03770028275212064,1.4325133617142256,1.43174359947443,2122,80
qwen,0,10,52,05_vs_1,hybrid_only_vs_routing,False,True,False,0.2954785227775574,1.3529688119888306,0.00030517578125,0.002312673450508788,1.455941860594207,nan,2162,5
qwen,0,10,52,0_vs_05,hybrid_only_vs_hc,False,True,False,0.2954785227775574,1.3529688119888306,0.00030517578125,0.002312673450508788,1.455941860594207,nan,2162,5
qwen,0,10,54,05_vs_1,shared_05_1,False,True,True,0.28779348731040955,1.2927035093307495,0.0023193359375,0.017983909133932798,1.4481335950021883,1.429255027520029,2113,38
qwen,0,10,54,0_vs_05,hybrid_only_vs_hc,False,True,True,0.28779348731040955,1.2927035093307495,0.0023193359375,0.017983909133932798,1.4481335950021883,1.429255027520029,2113,38
qwen,0,10,56,05_vs_1,hybrid_only_vs_routing,False,True,False,0.3107193112373352,1.2445813417434692,0.00177001953125,0.013134057971014492,1.4729223691898843,nan,2208,29
qwen,0,10,56,0_vs_05,hybrid_only_vs_hc,False,True,False,0.3107193112373352,1.2445813417434692,0.00177001953125,0.013134057971014492,1.4729223691898843,nan,2208,29
qwen,0,10,58,05_vs_1,routing_only,False,False,True,0.4069896936416626,1.2896894216537476,0.0032958984375,0.02509293680297398,1.4316227254371217,1.4198362672770466,2152,54
qwen,0,10,59,05_vs_1,routing_only,False,False,True,0.6849673986434937,1.4549429416656494,0.0008544921875,0.006145741878841089,1.4916788629526836,nan,2278,14
qwen,0,11,12,05_vs_1,hybrid_only_vs_routing,True,True,False,0.2540850043296814,1.3072866201400757,0.0040283203125,0.03,1.4416354927149686,1.5267397869716992,2200,66
qwen,0,11,12,0_vs_05,shared_0_05,True,True,False,0.2540850043296814,1.3072866201400757,0.0040283203125,0.03,1.4416354927149686,1.5267397869716992,2200,66
qwen,0,11,13,05_vs_1,hybrid_only_vs_routing,True,True,False,0.2349957823753357,1.4326461553573608,0.00103759765625,0.008483033932135729,1.4491783059285785,nan,2004,17
qwen,0,11,13,0_vs_05,shared_0_05,True,True,False,0.2349957823753357,1.4326461553573608,0.00103759765625,0.008483033932135729,1.4491783059285785,nan,2004,17
qwen,0,11,14,05_vs_1,hybrid_only_vs_routing,True,True,False,0.3095693290233612,1.2447266578674316,0.0025634765625,0.01925722145804677,1.466812130946842,1.4348695561999367,2181,42
qwen,0,11,14,0_vs_05,shared_0_05,True,True,False,0.3095693290233612,1.2447266578674316,0.0025634765625,0.01925722145804677,1.466812130946842,1.4348695561999367,2181,42
qwen,0,11,15,05_vs_1,hybrid_only_vs_routing,True,True,False,0.24034465849399567,1.2851223945617676,0.00054931640625,0.003971756398940865,1.4400796271590985,nan,2266,9
qwen,0,11,15,0_vs_05,shared_0_05,True,True,False,0.24034465849399567,1.2851223945617676,0.00054931640625,0.003971756398940865,1.4400796271590985,nan,2266,9
qwen,0,11,16,05_vs_1,hybrid_only_vs_routing,True,True,False,0.23280198872089386,1.3528146743774414,0.00140380859375,0.011610297829379102,1.444924523046918,nan,1981,23
qwen,0,11,16,0_vs_05,shared_0_05,True,True,False,0.23280198872089386,1.3528146743774414,0.00140380859375,0.011610297829379102,1.444924523046918,nan,1981,23
qwen,0,11,17,0_vs_05,hc_only,True,False,False,0.24146698415279388,1.2390244007110596,0.00238037109375,0.017972350230414748,1.4415870398420343,1.4473574467194386,2170,39
qwen,0,11,20,05_vs_1,hybrid_only_vs_routing,True,True,False,0.2935948371887207,1.232109785079956,0.00164794921875,0.012385321100917432,1.4482000619993298,nan,2180,27
qwen,0,11,20,0_vs_05,shared_0_05,True,True,False,0.2935948371887207,1.232109785079956,0.00164794921875,0.012385321100917432,1.4482000619993298,nan,2180,27
qwen,0,11,21,0_vs_05,hc_only,True,False,False,0.2520737946033478,1.3160909414291382,0.0023193359375,0.018691588785046728,1.444665614689622,1.4232853117742037,2033,38
qwen,0,11,22,0_vs_05,hc_only,True,False,False,0.24033990502357483,1.2858574390411377,0.00225830078125,0.018724696356275303,1.4403087952841631,1.4332279836809314,1976,37
qwen,0,11,23,05_vs_1,hybrid_only_vs_routing,True,True,False,0.2622580826282501,1.2068835496902466,0.00714111328125,0.05406654343807763,1.4264601554976373,1.4167436167725131,2164,117
qwen,0,11,23,0_vs_05,shared_0_05,True,True,False,0.2622580826282501,1.2068835496902466,0.00714111328125,0.05406654343807763,1.4264601554976373,1.4167436167725131,2164,117
qwen,0,11,24,05_vs_1,hybrid_only_vs_routing,True,True,False,0.23404242098331451,1.311105489730835,0.0050048828125,0.0392156862745098,1.4431593537843723,1.4647261689348918,2091,82
qwen,0,11,24,0_vs_05,shared_0_05,True,True,False,0.23404242098331451,1.311105489730835,0.0050048828125,0.0392156862745098,1.4431593537843723,1.4647261689348918,2091,82
qwen,0,11,27,0_vs_05,hc_only,True,False,False,0.2409500777721405,1.2068719863891602,0.00775146484375,0.06748140276301806,1.4214726254486505,1.348898602282907,1882,127
qwen,0,11,28,05_vs_1,hybrid_only_vs_routing,False,True,False,0.3384169042110443,1.2734225988388062,0.0013427734375,0.009474590869939707,1.4707252453566624,nan,2322,22
qwen,0,11,28,0_vs_05,hybrid_only_vs_hc,False,True,False,0.3384169042110443,1.2734225988388062,0.0013427734375,0.009474590869939707,1.4707252453566624,nan,2322,22
qwen,0,11,29,05_vs_1,hybrid_only_vs_routing,True,True,False,0.23841576278209686,1.3538599014282227,0.0023193359375,0.01777362020579981,1.4455314244590596,1.480736886200152,2138,38
qwen,0,11,29,0_vs_05,shared_0_05,True,True,False,0.23841576278209686,1.3538599014282227,0.0023193359375,0.01777362020579981,1.4455314244590596,1.480736886200152,2138,38
qwen,0,11,30,05_vs_1,hybrid_only_vs_routing,True,True,False,0.23456890881061554,1.2748042345046997,0.002685546875,0.020982355746304245,1.4367895535645054,1.466164770451459,2097,44
qwen,0,11,30,0_vs_05,shared_0_05,True,True,False,0.23456890881061554,1.2748042345046997,0.002685546875,0.020982355746304245,1.4367895535645054,1.466164770451459,2097,44
qwen,0,11,32,0_vs_05,hc_only,True,False,False,0.3032931685447693,1.1989843845367432,0.0028076171875,0.0212667591308368,1.4405625859620776,1.4605883904125379,2163,46
qwen,0,11,34,05_vs_1,hybrid_only_vs_routing,False,True,False,0.32801344990730286,1.2268571853637695,0.0003662109375,0.002699055330634278,1.4540264199995212,nan,2223,6
qwen,0,11,34,0_vs_05,hybrid_only_vs_hc,False,True,False,0.32801344990730286,1.2268571853637695,0.0003662109375,0.002699055330634278,1.4540264199995212,nan,2223,6
qwen,0,11,35,05_vs_1,hybrid_only_vs_routing,True,True,False,0.23246324062347412,1.2873262166976929,0.00653076171875,0.04953703703703704,1.4403314934836493,1.4510052738902726,2160,107
qwen,0,11,35,0_vs_05,shared_0_05,True,True,False,0.23246324062347412,1.2873262166976929,0.00653076171875,0.04953703703703704,1.4403314934836493,1.4510052738902726,2160,107
qwen,0,11,38,05_vs_1,hybrid_only_vs_routing,False,True,False,0.31229013204574585,1.2532151937484741,0.0086669921875,0.06428248076052512,1.4510415303000177,1.3983860502780323,2209,142
qwen,0,11,38,0_vs_05,hybrid_only_vs_hc,False,True,False,0.31229013204574585,1.2532151937484741,0.0086669921875,0.06428248076052512,1.4510415303000177,1.3983860502780323,2209,142
qwen,0,11,42,05_vs_1,hybrid_only_vs_routing,False,True,False,0.4424719214439392,1.3959903717041016,0.0025634765625,0.018808777429467086,1.4494716778390886,1.4148316440128146,2233,42
