method,alpha,layer,groups,group_size_pattern,num_groups,unique_group_count_1,unique_group_count_2,unique_group_count_3,unique_group_count_4,unique_group_rate_1,unique_group_rate_2,unique_group_rate_3,unique_group_rate_4,mean_unique_groups,mean_intragroup_output_distance,initial_pairwise_same_group_routing_mass
objective_aware,1.0,22,"[[0,1,3,7,8,13,16,18,20,21,22,23,24,25,26,27,29,30,31,33,36,38,39,40,43,46,50,53,55,56,58],[2],[4],[5],[6],[9],[10],[11],[12],[14],[15],[17],[19],[28],[32],[34],[35],[37],[41],[42],[44],[45],[47],[48],[49],[51],[52],[54],[57],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,5918,15984,23359,20275,0.090301513671875,0.243896484375,0.3564300537109375,0.3093719482421875,2.8848724365234375,4.266343430037139,1.6299285888671875
legacy_pairwise_hc,1.0,22,"[[0,1,3,7,8,13,16,18,20,21,22,23,24,25,26,27,29,30,31,33,36,38,39,40,43,46,50,53,55,56,58],[2],[4],[5],[6],[9],[10],[11],[12],[14],[15],[17],[19],[28],[32],[34],[35],[37],[41],[42],[44],[45],[47],[48],[49],[51],[52],[54],[57],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,5918,15984,23359,20275,0.090301513671875,0.243896484375,0.3564300537109375,0.3093719482421875,2.8848724365234375,4.266343430037139,1.6299285888671875
objective_aware,1.0,23,"[[0,2,6,7,8,9,12,14,17,18,19,23,25,28,30,31,32,33,34,35,36,39,40,41,42,43,51,53,55,57,59],[1],[3],[4],[5],[10],[11],[13],[15],[16],[20],[21],[22],[24],[26],[27],[29],[37],[38],[44],[45],[46],[47],[48],[49],[50],[52],[54],[56],[58]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,4401,15857,22545,22733,0.0671539306640625,0.2419586181640625,0.3440093994140625,0.3468780517578125,2.970611572265625,5.742817459311537,1.472808837890625
legacy_pairwise_hc,1.0,23,"[[0,2,6,7,8,9,12,14,17,18,19,23,25,28,30,31,32,33,34,35,36,39,40,41,42,43,51,53,55,57,59],[1],[3],[4],[5],[10],[11],[13],[15],[16],[20],[21],[22],[24],[26],[27],[29],[37],[38],[44],[45],[46],[47],[48],[49],[50],[52],[54],[56],[58]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,4401,15857,22545,22733,0.0671539306640625,0.2419586181640625,0.3440093994140625,0.3468780517578125,2.970611572265625,5.742817459311537,1.472808837890625
objective_aware,0.9,0,"[[0,1,3,7,8,11,12,13,14,15,16,17,20,21,22,23,24,27,29,30,35,44,47,48,49,52,53,54,55,56,57],[2],[4],[5],[6],[9],[10],[18],[19],[25],[26],[28],[31],[32],[33],[34],[36],[37],[38],[39],[40],[41],[42],[43],[45],[46],[50],[51],[58],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,8142,17061,19731,20602,0.124237060546875,0.2603302001953125,0.3010711669921875,0.314361572265625,2.8055572509765625,0.22184961912452533,1.827484130859375
legacy_pairwise_hc,0.9,0,"[[0,1,7,8,11,12,13,14,15,16,17,20,21,22,23,24,27,29,30,35,44,47,48,49,52,53,54,55,56,57],[2],[3],[4],[5],[6],[9],[10,34],[18],[19],[25],[26],[28],[31],[32],[33],[36],[37],[38],[39],[40],[41],[42],[43],[45],[46],[50],[51],[58],[59]]","[30,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,6838,17243,20652,20803,0.104339599609375,0.2631072998046875,0.31512451171875,0.3174285888671875,2.84564208984375,0.21764808086627122,1.7206573486328125
objective_aware,0.9,1,"[[0],[1,2,4,5,6,7,9,11,12,13,14,15,20,25,28,29,30,31,32,37,39,41,43,48,49,50,51,54,55,57,58],[3],[8],[10],[16],[17],[18],[19],[21],[22],[23],[24],[26],[27],[33],[34],[35],[36],[38],[40],[42],[44],[45],[46],[47],[52],[53],[56],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,7483,16177,23060,18816,0.1141815185546875,0.2468414306640625,0.35186767578125,0.287109375,2.8119049072265625,0.3313087030444094,1.7774810791015625
legacy_pairwise_hc,0.9,1,"[[0],[1,2,4,5,6,7,8,9,11,12,13,14,15,20,25,28,29,30,31,32,37,39,41,43,49,50,51,54,55,57,58],[3],[10],[16],[17],[18],[19],[21],[22],[23],[24],[26],[27],[33],[34],[35],[36],[38],[40],[42],[44],[45],[46],[47],[48],[52],[53],[56],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,7927,15342,22624,19643,0.1209564208984375,0.234100341796875,0.34521484375,0.2997283935546875,2.8237152099609375,0.3309164027052541,1.77325439453125
objective_aware,0.9,2,"[[0],[1,3,4,5,7,10,13,15,17,19,20,21,22,25,28,29,30,31,33,34,35,36,39,40,41,48,49,50,51,53,58],[2],[6],[8],[9],[11],[12],[14],[16],[18],[23],[24],[26],[27],[32],[37],[38],[42],[43],[44],[45],[46],[47],[52],[54],[55],[56],[57],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,8292,15165,19870,22209,0.12652587890625,0.2313995361328125,0.303192138671875,0.3388824462890625,2.85443115234375,0.37237948845791563,1.7565460205078125
legacy_pairwise_hc,0.9,2,"[[0],[1,3,4,5,7,8,10,13,15,17,19,20,21,22,25,28,29,30,31,33,34,36,39,40,41,48,49,50,51,53,58],[2],[6],[9],[11],[12],[14],[16],[18],[23],[24],[26],[27],[32],[35],[37],[38],[42],[43],[44],[45],[46],[47],[52],[54],[55],[56],[57],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,7616,14880,20877,22163,0.1162109375,0.22705078125,0.3185577392578125,0.3381805419921875,2.8787078857421875,0.3713128383441638,1.6969757080078125
objective_aware,0.9,3,"[[0],[1],[2,5,6,8,10,11,16,18,20,21,22,27,28,29,31,32,34,35,37,39,42,44,45,48,49,50,52,54,56,58,59],[3],[4],[7],[9],[12],[13],[14],[15],[17],[19],[23],[24],[25],[26],[30],[33],[36],[38],[40],[41],[43],[46],[47],[51],[53],[55],[57]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,8245,16365,19034,21892,0.1258087158203125,0.2497100830078125,0.290435791015625,0.33404541015625,2.8327178955078125,0.3938415693339481,1.7944183349609375
legacy_pairwise_hc,0.9,3,"[[0],[1],[2,6,8,10,11,18,20,21,22,27,28,32,34,35,37,39,42,44,45,48,50,52,54,56,58,59],[3,13],[4],[5,16,31],[7],[9],[12],[14],[15],[17],[19,47],[23],[24],[25],[26],[29,38],[30],[33],[36],[40],[41],[43],[46],[49],[51],[53],[55],[57]]","[26,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,5086,14679,21788,23983,0.077606201171875,0.2239837646484375,0.33245849609375,0.3659515380859375,2.98675537109375,0.38333066055421744,1.4551849365234375
objective_aware,0.9,4,"[[0,3,6,7,9,14,15,16,18,20,21,22,24,25,26,27,28,29,30,40,41,44,45,46,47,50,51,54,55,58,59],[1],[2],[4],[5],[8],[10],[11],[12],[13],[17],[19],[23],[31],[32],[33],[34],[35],[36],[37],[38],[39],[42],[43],[48],[49],[52],[53],[56],[57]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,9314,15250,17997,22975,0.142120361328125,0.232696533203125,0.2746124267578125,0.3505706787109375,2.8336334228515625,0.41273578225925406,1.8254241943359375
legacy_pairwise_hc,0.9,4,"[[0,1,3,6,7,8,14,15,16,18,20,21,22,24,25,26,27,28,29,30,40,41,44,45,46,47,51,54,55,58,59],[2],[4],[5],[9],[10],[11],[12],[13],[17],[19],[23],[31],[32],[33],[34],[35],[36],[37],[38],[39],[42],[43],[48],[49],[50],[52],[53],[56],[57]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,8082,16352,18037,23065,0.123321533203125,0.24951171875,0.2752227783203125,0.3519439697265625,2.8557891845703125,0.4116718002544936,1.7636871337890625
objective_aware,0.9,5,"[[0,6,7,8,9,11,12,13,17,20,21,23,24,25,26,27,28,30,33,34,36,39,41,44,47,50,51,52,54,57,58],[1],[2],[3],[4],[5],[10],[14],[15],[16],[18],[19],[22],[29],[31],[32],[35],[37],[38],[40],[42],[43],[45],[46],[48],[49],[53],[55],[56],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,5439,18072,23700,18325,0.0829925537109375,0.2757568359375,0.36163330078125,0.2796173095703125,2.8378753662109375,0.4926518832483599,1.686859130859375
legacy_pairwise_hc,0.9,5,"[[0,6,7,8,11,13,20,21,23,24,25,26,27,28,30,34,39,41,44,51,54,58],[1],[2],[3],[4],[5],[9],[10],[12,31,33,40,50],[14],[15],[16],[17,43,47,52],[18],[19],[22],[29],[32],[35],[36],[37,57],[38],[42],[45],[46],[48],[49],[53,55],[56],[59]]","[22,5,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,2328,13015,27056,23137,0.0355224609375,0.1985931396484375,0.412841796875,0.3530426025390625,3.083404541015625,0.46863902429021503,1.193267822265625
objective_aware,0.9,6,"[[0,1,3,8,9,10,14,16,18,19,20,22,24,26,29,31,35,39,41,43,44,45,47,48,49,51,52,53,54,55,59],[2],[4],[5],[6],[7],[11],[12],[13],[15],[17],[21],[23],[25],[27],[28],[30],[32],[33],[34],[36],[37],[38],[40],[42],[46],[50],[56],[57],[58]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,6797,18257,20720,19762,0.1037139892578125,0.2785797119140625,0.316162109375,0.301544189453125,2.8155364990234375,0.7517098505650798,1.7741851806640625
legacy_pairwise_hc,0.9,6,"[[0,1,3,7,8,9,10,14,16,18,19,20,22,24,26,29,31,35,39,41,43,45,47,48,49,51,52,53,54,55,59],[2],[4],[5],[6],[11],[12],[13],[15],[17],[21],[23],[25],[27],[28],[30],[32],[33],[34],[36],[37],[38],[40],[42],[44],[46],[50],[56],[57],[58]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,6497,18376,20800,19863,0.0991363525390625,0.2803955078125,0.3173828125,0.3030853271484375,2.8244171142578125,0.7507160935991554,1.753387451171875
objective_aware,0.9,7,"[[0,1,3,4,6,9,11,14,15,16,17,18,20,21,27,30,31,34,36,38,40,41,42,43,44,45,46,48,55,57,59],[2],[5],[7],[8],[10],[12],[13],[19],[22],[23],[24],[25],[26],[28],[29],[32],[33],[35],[37],[39],[47],[49],[50],[51],[52],[53],[54],[56],[58]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,7138,18862,19613,19923,0.108917236328125,0.287811279296875,0.2992706298828125,0.3040008544921875,2.7983551025390625,0.7671796385959913,1.8162078857421875
legacy_pairwise_hc,0.9,7,"[[0,1,4,6,9,14,15,16,17,18,21,27,30,31,34,36,38,40,41,42,43,44,45,48,56,57,59],[2],[3],[5],[7,46],[8],[10],[11],[12],[13],[19],[20,24],[22],[23],[25],[26],[28],[29],[32],[33],[35,53],[37],[39],[47],[49],[50],[51],[52],[54,55],[58]]","[27,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,4514,16238,22786,21998,0.068878173828125,0.247772216796875,0.347686767578125,0.335662841796875,2.95013427734375,0.7537161788470309,1.4868316650390625
objective_aware,0.9,8,"[[0],[1],[2],[3,4,5,7,8,9,14,15,16,17,19,25,26,28,29,30,32,34,36,38,40,41,42,43,45,46,53,54,57,58,59],[6],[10],[11],[12],[13],[18],[20],[21],[22],[23],[24],[27],[31],[33],[35],[37],[39],[44],[47],[48],[49],[50],[51],[52],[55],[56]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,5649,19321,21196,19370,0.0861968994140625,0.2948150634765625,0.32342529296875,0.295562744140625,2.8283538818359375,0.8217497115494102,1.7250518798828125
legacy_pairwise_hc,0.9,8,"[[0],[1],[2,13],[3,4,5,8,9,14,16,17,19,25,26,28,29,30,32,34,36,38,40,41,42,43,45,46,53,54,57,58,59],[6],[7],[10,21],[11],[12],[15],[18],[20],[22],[23],[24],[27],[31],[33],[35],[37],[39],[44],[47],[48],[49],[50],[51],[52],[55],[56]]","[29,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,4163,17487,23625,20261,0.0635223388671875,0.2668304443359375,0.3604888916015625,0.3091583251953125,2.915283203125,0.812330980219093,1.5353240966796875
objective_aware,0.9,9,"[[0,2,3,6,8,9,11,15,17,18,19,21,30,32,35,36,38,40,41,43,44,46,47,48,50,52,54,55,57,58,59],[1],[4],[5],[7],[10],[12],[13],[14],[16],[20],[22],[23],[24],[25],[26],[27],[28],[29],[31],[33],[34],[37],[39],[42],[45],[49],[51],[53],[56]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,5337,19797,22709,17693,0.0814361572265625,0.3020782470703125,0.3465118408203125,0.2699737548828125,2.805023193359375,0.8606203076659992,1.741363525390625
legacy_pairwise_hc,0.9,9,"[[0,2,3,8,9,11,15,16,17,18,19,21,29,35,38,40,41,43,44,46,48,50,52,55,57,58,59],[1],[4],[5],[6,13,30],[7],[10],[12],[14],[20],[22],[23,24,54],[25],[26],[27],[28],[31],[32],[33],[34],[36],[37],[39],[42],[45],[47],[49],[51],[53],[56]]","[27,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,2550,16781,25850,20355,0.038909912109375,0.2560577392578125,0.394439697265625,0.3105926513671875,2.976715087890625,0.8358642408827773,1.377166748046875
objective_aware,0.9,10,"[[0],[1,3,4,5,8,9,10,12,14,18,21,22,24,26,27,29,31,32,33,35,37,38,39,40,42,48,49,51,52,57,58],[2],[6],[7],[11],[13],[15],[16],[17],[19],[20],[23],[25],[28],[30],[34],[36],[41],[43],[44],[45],[46],[47],[50],[53],[54],[55],[56],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,8010,18804,18418,20304,0.122222900390625,0.28692626953125,0.281036376953125,0.309814453125,2.7784423828125,0.912889003369116,1.875152587890625
legacy_pairwise_hc,0.9,10,"[[0,15,36],[1,3,4,5,8,9,10,14,18,26,27,29,31,33,35,40,42,48,49,51,52,57,58],[2],[6],[7],[11],[12,38,39],[13,22],[16],[17,50],[19],[20],[21,32,47],[23],[24],[25],[28],[30],[34],[37],[41],[43],[44],[45],[46],[53],[54],[55],[56],[59]]","[23,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,1887,15289,25428,22932,0.0287933349609375,0.2332916259765625,0.38800048828125,0.34991455078125,3.0590362548828125,0.8789662145303957,1.215789794921875
objective_aware,0.9,11,"[[0,1,6,8,10,12,14,18,19,20,21,22,23,24,27,31,33,36,37,38,39,40,43,46,47,48,49,50,51,53,55],[2],[3],[4],[5],[7],[9],[11],[13],[15],[16],[17],[25],[26],[28],[29],[30],[32],[34],[35],[41],[42],[44],[45],[52],[54],[56],[57],[58],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,4857,19689,21952,19038,0.0741119384765625,0.3004302978515625,0.3349609375,0.290496826171875,2.8418426513671875,0.9817910070060402,1.6809234619140625
legacy_pairwise_hc,0.9,11,"[[0,1,6,8,10,12,14,18,19,20,21,22,23,24,27,31,33,36,37,38,39,40,46,48,49,51,53,55],[2,4],[3],[5],[7,47],[9,43],[11],[13],[15],[16],[17],[25],[26],[28],[29],[30],[32],[34],[35],[41],[42],[44],[45],[50],[52],[54],[56],[57],[58],[59]]","[28,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,3362,17065,23783,21326,0.051300048828125,0.2603912353515625,0.3628997802734375,0.325408935546875,2.9624176025390625,0.9458143024306911,1.4332122802734375
objective_aware,0.9,12,"[[0],[1,2,3,6,8,9,11,14,15,18,23,25,28,29,32,35,36,37,38,39,40,41,44,46,47,50,51,52,54,55,57],[4],[5],[7],[10],[12],[13],[16],[17],[19],[20],[21],[22],[24],[26],[27],[30],[31],[33],[34],[42],[43],[45],[48],[49],[53],[56],[58],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,6588,17074,20896,20978,0.10052490234375,0.260528564453125,0.31884765625,0.320098876953125,2.8585205078125,1.1294971340446063,1.703582763671875
legacy_pairwise_hc,0.9,12,"[[0,51],[1,2,3,6,8,11,14,15,23,28,29,32,35,36,37,38,39,40,41,44,46,50,54,55],[4],[5],[7],[9,25,33],[10],[12],[13],[16],[17],[18,24,47,53],[19],[20],[21],[22],[26],[27,52],[30],[31],[34],[42],[43],[45],[48],[49],[56],[57],[58],[59]]","[24,4,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,4384,13910,23430,23812,0.06689453125,0.212249755859375,0.357513427734375,0.36334228515625,3.017303466796875,1.0927552881971885,1.35772705078125
objective_aware,0.9,13,"[[0],[1],[2],[3],[4,5,6,7,8,15,16,17,18,19,20,22,24,26,27,29,34,36,37,41,43,44,49,51,52,53,54,56,57,58,59],[9],[10],[11],[12],[13],[14],[21],[23],[25],[28],[30],[31],[32],[33],[35],[38],[39],[40],[42],[45],[46],[47],[48],[50],[55]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,4447,18504,23888,18697,0.0678558349609375,0.2823486328125,0.364501953125,0.2852935791015625,2.8672332763671875,1.297911956361545,1.618682861328125
legacy_pairwise_hc,0.9,13,"[[0],[1],[2],[3],[4,5,6,7,8,15,16,17,18,19,20,22,24,26,27,29,34,36,37,41,43,44,49,51,52,53,54,56,57,58,59],[9],[10],[11],[12],[13],[14],[21],[23],[25],[28],[30],[31],[32],[33],[35],[38],[39],[40],[42],[45],[46],[47],[48],[50],[55]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,4447,18504,23888,18697,0.0678558349609375,0.2823486328125,0.364501953125,0.2852935791015625,2.8672332763671875,1.297911956361545,1.618682861328125
objective_aware,0.9,14,"[[0,2,3,4,5,7,11,12,16,18,21,23,24,25,26,27,28,30,31,32,35,39,41,42,44,47,51,52,55,57,59],[1],[6],[8],[9],[10],[13],[14],[15],[17],[19],[20],[22],[29],[33],[34],[36],[37],[38],[40],[43],[45],[46],[48],[49],[50],[53],[54],[56],[58]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,4101,18978,23930,18527,0.0625762939453125,0.289581298828125,0.365142822265625,0.2826995849609375,2.8679656982421875,1.6400949173076178,1.609344482421875
legacy_pairwise_hc,0.9,14,"[[0,40],[1],[2,3,4,5,7,11,12,13,16,21,23,24,25,26,27,28,30,31,32,35,39,41,42,44,47,51,52,55,57,59],[6],[8],[9],[10],[14],[15],[17],[18],[19],[20],[22],[29],[33],[34],[36],[37],[38],[43],[45],[46],[48],[49],[50],[53],[54],[56],[58]]","[30,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,3900,18260,23733,19643,0.05950927734375,0.27862548828125,0.3621368408203125,0.2997283935546875,2.9020843505859375,1.631949644296541,1.5491485595703125
objective_aware,0.9,15,"[[0],[1],[2],[3],[4],[5],[6,7,10,13,14,15,16,18,19,23,25,26,28,33,34,35,36,37,38,40,42,43,45,46,47,48,51,52,53,54,55],[8],[9],[11],[12],[17],[20],[21],[22],[24],[27],[29],[30],[31],[32],[39],[41],[44],[49],[50],[56],[57],[58],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,8146,16352,19746,21292,0.124298095703125,0.24951171875,0.301300048828125,0.32489013671875,2.8267822265625,1.9144595771707513,1.795623779296875
legacy_pairwise_hc,0.9,15,"[[0],[1],[2],[3,25],[4,30],[5],[6,50],[7,10,13,14,15,16,19,23,26,28,33,34,35,37,38,40,42,43,45,46,47,48,52,53,54,55],[8,24],[9],[11],[12],[17],[18],[20],[21],[22],[27],[29],[31,36],[32],[39],[41],[44],[49],[51],[56],[57],[58],[59]]","[26,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,4815,14431,25027,21263,0.0734710693359375,0.2201995849609375,0.3818817138671875,0.3244476318359375,2.957305908203125,1.8481012929569591,1.464691162109375
objective_aware,0.9,16,"[[0],[1,5,6,10,12,14,15,16,18,20,21,22,25,26,27,28,29,31,32,33,34,38,41,43,44,47,48,51,52,55,57],[2],[3],[4],[7],[8],[9],[11],[13],[17],[19],[23],[24],[30],[35],[36],[37],[39],[40],[42],[45],[46],[49],[50],[53],[54],[56],[58],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,6804,18048,19456,21228,0.10382080078125,0.275390625,0.296875,0.32391357421875,2.84088134765625,1.9785634835561117,1.7459716796875
legacy_pairwise_hc,0.9,16,"[[0],[1,5,6,10,12,14,15,16,18,20,21,22,25,26,28,29,31,32,33,38,43,44,47,48,51,52,55,57],[2,8],[3],[4],[7,36],[9],[11],[13],[17,34],[19],[23],[24],[27],[30],[35],[37],[39],[40],[41],[42],[45],[46],[49],[50],[53],[54],[56],[58],[59]]","[28,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,5314,15413,26048,18761,0.081085205078125,0.2351837158203125,0.3974609375,0.2862701416015625,2.888916015625,1.9159138781504994,1.5835113525390625
objective_aware,0.9,17,"[[0,3,6,7,9,13,15,16,18,21,24,26,27,29,31,33,34,40,41,42,44,45,48,50,51,52,54,55,56,57,58],[1],[2],[4],[5],[8],[10],[11],[12],[14],[17],[19],[20],[22],[23],[25],[28],[30],[32],[35],[36],[37],[38],[39],[43],[46],[47],[49],[53],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,9525,15425,16581,24005,0.1453399658203125,0.2353668212890625,0.2530059814453125,0.3662872314453125,2.840240478515625,2.140814531490367,1.831146240234375
legacy_pairwise_hc,0.9,17,"[[0,3,6,7,9,13,14,15,16,18,21,24,26,29,31,33,34,40,41,42,44,45,48,50,51,52,54,55,56,57,58],[1],[2],[4],[5],[8],[10],[11],[12],[17],[19],[20],[22],[23],[25],[27],[28],[30],[32],[35],[36],[37],[38],[39],[43],[46],[47],[49],[53],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,9194,14889,17372,24081,0.140289306640625,0.2271881103515625,0.26507568359375,0.3674468994140625,2.85968017578125,2.1300945912638016,1.7883758544921875
objective_aware,0.9,18,"[[0,2,5,6,8,9,11,12,13,15,16,17,18,21,25,26,29,33,34,40,41,42,44,48,49,54,55,56,57,58,59],[1],[3],[4],[7],[10],[14],[19],[20],[22],[23],[24],[27],[28],[30],[31],[32],[35],[36],[37],[38],[39],[43],[45],[46],[47],[50],[51],[52],[53]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,8645,14440,21135,21316,0.1319122314453125,0.2203369140625,0.3224945068359375,0.32525634765625,2.841094970703125,2.1914526390772995,1.7749786376953125
legacy_pairwise_hc,0.9,18,"[[0,2,5,6,8,9,11,12,13,15,16,17,18,21,25,26,29,33,34,40,41,42,44,48,49,54,55,57,58,59],[1,39],[3],[4],[7],[10],[14],[19],[20],[22],[23],[24],[27],[28],[30],[31],[32],[35],[36],[37],[38],[43],[45],[46],[47],[50],[51],[52],[53],[56]]","[30,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,8186,14133,20951,22266,0.124908447265625,0.2156524658203125,0.3196868896484375,0.339752197265625,2.8742828369140625,2.160384844202514,1.709747314453125
objective_aware,0.9,19,"[[0,5,6,7,8,11,12,16,17,20,21,22,24,28,30,31,33,34,35,36,37,39,43,44,47,50,52,54,55,56,59],[1],[2],[3],[4],[9],[10],[13],[14],[15],[18],[19],[23],[25],[26],[27],[29],[32],[38],[40],[41],[42],[45],[46],[48],[49],[51],[53],[57],[58]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,8966,15091,18996,22483,0.136810302734375,0.2302703857421875,0.28985595703125,0.3430633544921875,2.83917236328125,2.4682156916587585,1.8015289306640625
legacy_pairwise_hc,0.9,19,"[[0,5,6,7,8,11,12,16,17,20,21,24,28,30,31,33,34,35,36,37,38,39,43,44,47,50,52,54,55,59],[1],[2],[3],[4],[9],[10],[13],[14],[15],[18],[19],[22,56],[23],[25],[26],[27],[29],[32],[40],[41],[42],[45],[46],[48],[49],[51],[53],[57],[58]]","[30,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,8200,14267,19432,23637,0.1251220703125,0.2176971435546875,0.2965087890625,0.3606719970703125,2.892730712890625,2.4290347383656634,1.6961212158203125
objective_aware,0.9,20,"[[0],[1,2,4,6,7,8,9,10,11,14,16,17,18,28,29,30,32,34,39,40,43,45,47,48,49,50,51,53,56,57,58],[3],[5],[12],[13],[15],[19],[20],[21],[22],[23],[24],[25],[26],[27],[31],[33],[35],[36],[37],[38],[41],[42],[44],[46],[52],[54],[55],[59]]","[31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]",30,8955,14577,18973,23031,0.1366424560546875,0.2224273681640625,0.2895050048828125,0.3514251708984375,2.855712890625,2.8705331310149163,1.776641845703125
