model,layer,expert_i,expert_j,comparison,category,same_group_a0,same_group_a05,same_group_a1,hc_mean_l2,hc_mean_rel_l2,coactivation_rate,routing_jaccard,active_union_rel_l2,corouted_rel_l2,num_union_tokens,num_corouted_tokens
mixtral,9,5,6,05_vs_1,routing_only,False,False,True,1.218711256980896,0.6573084592819214,0.08111572265625,0.17597987288135594,1.151461175942825,1.1200276002388776,7552,1329
mixtral,9,5,7,05_vs_1,hybrid_only_vs_routing,False,True,False,1.0873790979385376,0.5542612671852112,0.02874755859375,0.05565402339595888,1.1571697864805175,1.1366985790795328,8463,471
mixtral,9,5,7,0_vs_05,hybrid_only_vs_hc,False,True,False,1.0873790979385376,0.5542612671852112,0.02874755859375,0.05565402339595888,1.1571697864805175,1.1366985790795328,8463,471
mixtral,10,1,3,05_vs_1,shared_05_1,True,True,True,1.4524180889129639,0.7919212579727173,0.1422119140625,0.3550205698613439,1.1212848667398778,1.0944646205001634,6563,2330
mixtral,10,1,3,0_vs_05,shared_0_05,True,True,True,1.4524180889129639,0.7919212579727173,0.1422119140625,0.3550205698613439,1.1212848667398778,1.0944646205001634,6563,2330
mixtral,10,1,4,05_vs_1,routing_only,False,False,True,1.7673035860061646,0.9999644756317139,0.0052490234375,0.010293237582286056,1.1960117278450053,1.162007074023402,8355,86
mixtral,10,1,5,05_vs_1,routing_only,False,False,True,1.474048376083374,0.8428508639335632,0.02825927734375,0.05772347587582596,1.1614347675943177,1.135010376991,8021,463
mixtral,10,1,7,05_vs_1,routing_only,False,False,True,1.437261700630188,0.8581990003585815,0.0186767578125,0.037059464696621046,1.1651134359298065,1.090973002263923,8257,306
mixtral,10,2,5,0_vs_05,hc_only,True,False,False,1.498833417892456,0.8792033791542053,0.048583984375,0.09840524168624057,1.1900859870019338,1.1651380902259194,8089,796
mixtral,10,2,6,0_vs_05,hc_only,True,False,False,1.450731635093689,0.8669143915176392,0.046142578125,0.11823584610572412,1.2077697390573339,1.1817385678884214,6394,756
mixtral,10,2,7,0_vs_05,hc_only,True,False,False,1.343114972114563,0.8236831426620483,0.0308837890625,0.059825017734689054,1.1865216857520478,1.1716890702605718,8458,506
mixtral,10,3,4,05_vs_1,routing_only,False,False,True,2.029428482055664,1.0917062759399414,0.01873779296875,0.03531577131024963,1.2050031637632572,1.1440674691712818,8693,307
mixtral,10,3,5,05_vs_1,routing_only,False,False,True,1.5010253190994263,0.8155669569969177,0.04266357421875,0.08377277085330777,1.161810223459626,1.1046380174688686,8344,699
mixtral,10,3,7,05_vs_1,routing_only,False,False,True,1.5197803974151611,0.8604187369346619,0.03765869140625,0.07254556143445032,1.1672883306791473,1.125964227816274,8505,617
mixtral,10,4,5,05_vs_1,shared_05_1,False,True,True,1.6516175270080566,0.9311227202415466,0.038330078125,0.07886474946628155,1.154446322220617,1.1275284354853783,7963,628
mixtral,10,4,5,0_vs_05,hybrid_only_vs_hc,False,True,True,1.6516175270080566,0.9311227202415466,0.038330078125,0.07886474946628155,1.154446322220617,1.1275284354853783,7963,628
mixtral,10,4,6,05_vs_1,hybrid_only_vs_routing,False,True,False,1.7552179098129272,1.0073152780532837,0.0152587890625,0.037844383893430214,1.1957360526629732,1.1525285160541534,6606,250
mixtral,10,4,6,0_vs_05,hybrid_only_vs_hc,False,True,False,1.7552179098129272,1.0073152780532837,0.0152587890625,0.037844383893430214,1.1957360526629732,1.1525285160541534,6606,250
mixtral,10,4,7,05_vs_1,shared_05_1,False,True,True,1.4519703388214111,0.8542764186859131,0.10107421875,0.23609923011120615,1.1698256066493373,1.165740678851731,7014,1656
mixtral,10,4,7,0_vs_05,hybrid_only_vs_hc,False,True,True,1.4519703388214111,0.8542764186859131,0.10107421875,0.23609923011120615,1.1698256066493373,1.165740678851731,7014,1656
mixtral,10,5,6,05_vs_1,hybrid_only_vs_routing,True,True,False,1.3610776662826538,0.7894933223724365,0.05267333984375,0.14297548045062955,1.1855117353561937,1.1554684623782356,6036,863
mixtral,10,5,6,0_vs_05,shared_0_05,True,True,False,1.3610776662826538,0.7894933223724365,0.05267333984375,0.14297548045062955,1.1855117353561937,1.1554684623782356,6036,863
mixtral,10,5,7,05_vs_1,shared_05_1,True,True,True,1.4139246940612793,0.8410376906394958,0.02337646484375,0.045978391356542615,1.1759133365260166,1.1668595016469532,8330,383
